date, time, sync, seq, adc
24-05-31, T00:11:19.989Z, 0xBBBB, 0305, 0.2744335
24-05-31, T00:11:20.110Z, 0xBBBB, 0306, 0.2744335
24-05-31, T00:11:20.232Z, 0xBBBB, 0307, 0.2744335
24-05-31, T00:11:20.357Z, 0xBBBB, 0308, 0.2744335
24-05-31, T00:11:20.479Z, 0xBBBB, 0309, 0.2744335
24-05-31, T00:11:20.600Z, 0xBBBB, 0310, 0.2744335
24-05-31, T00:11:20.726Z, 0xBBBB, 0311, 0.2744335
24-05-31, T00:11:20.848Z, 0xBBBB, 0312, 0.2744335
24-05-31, T00:11:20.973Z, 0xBBBB, 0313, 0.2744335
24-05-31, T00:11:21.091Z, 0xBBBB, 0314, 0.2744335
24-05-31, T00:11:21.216Z, 0xBBBB, 0315, 0.2744335
24-05-31, T00:11:21.338Z, 0xBBBB, 0316, 0.2744335
24-05-31, T00:11:21.463Z, 0xBBBB, 0317, 0.2744335
24-05-31, T00:11:21.585Z, 0xBBBB, 0318, 0.2744335
24-05-31, T00:11:21.710Z, 0xBBBB, 0319, 0.2744335
24-05-31, T00:11:21.832Z, 0xBBBB, 0320, 0.2744335
24-05-31, T00:11:21.957Z, 0xBBBB, 0321, 0.2744335
24-05-31, T00:11:22.075Z, 0xBBBB, 0322, 0.2744335
24-05-31, T00:11:22.200Z, 0xBBBB, 0323, 0.2744335
24-05-31, T00:11:22.322Z, 0xBBBB, 0324, 0.2744335
24-05-31, T00:11:22.444Z, 0xBBBB, 0325, 0.2744335
24-05-31, T00:11:22.569Z, 0xBBBB, 0326, 0.2744335
24-05-31, T00:11:22.691Z, 0xBBBB, 0327, 0.2744335
24-05-31, T00:11:22.816Z, 0xBBBB, 0328, 0.2744335
24-05-31, T00:11:22.938Z, 0xBBBB, 0329, 0.2744335
24-05-31, T00:11:23.059Z, 0xBBBB, 0330, 0.2744335
24-05-31, T00:11:23.181Z, 0xBBBB, 0331, 0.2744335
24-05-31, T00:11:23.306Z, 0xBBBB, 0332, 0.2744335
24-05-31, T00:11:23.428Z, 0xBBBB, 0333, 0.2744335
24-05-31, T00:11:23.553Z, 0xBBBB, 0334, 0.2744335
24-05-31, T00:11:23.675Z, 0xBBBB, 0335, 0.2744335
24-05-31, T00:11:23.800Z, 0xBBBB, 0336, 0.2744335
24-05-31, T00:11:23.922Z, 0xBBBB, 0337, 0.2744335
24-05-31, T00:11:24.044Z, 0xBBBB, 0338, 0.2744335
24-05-31, T00:11:24.165Z, 0xBBBB, 0339, 0.2744335
24-05-31, T00:11:24.287Z, 0xBBBB, 0340, 0.2744335
24-05-31, T00:11:24.412Z, 0xBBBB, 0341, 0.2744335
24-05-31, T00:11:24.534Z, 0xBBBB, 0342, 0.2744335
24-05-31, T00:11:24.781Z, 0xBBBB, 0344, 0.2744335
24-05-31, T00:11:24.906Z, 0xBBBB, 0345, 0.2744335
24-05-31, T00:11:25.024Z, 0xBBBB, 0346, 0.2744335
24-05-31, T00:11:25.150Z, 0xBBBB, 0347, 0.2744335
24-05-31, T00:11:25.271Z, 0xBBBB, 0348, 0.2744335
24-05-31, T00:11:25.397Z, 0xBBBB, 0349, 0.2744335
24-05-31, T00:11:25.518Z, 0xBBBB, 0350, 0.2744335
24-05-31, T00:11:25.644Z, 0xBBBB, 0351, 0.2744335
24-05-31, T00:11:25.765Z, 0xBBBB, 0352, 0.2744335
24-05-31, T00:11:25.891Z, 0xBBBB, 0353, 0.2744335
24-05-31, T00:11:26.008Z, 0xBBBB, 0354, 0.2744335
24-05-31, T00:11:26.134Z, 0xBBBB, 0355, 0.2744335
24-05-31, T00:11:26.255Z, 0xBBBB, 0356, 0.2744335
24-05-31, T00:11:26.381Z, 0xBBBB, 0357, 0.2744335
24-05-31, T00:11:26.502Z, 0xBBBB, 0358, 0.2744335
24-05-31, T00:11:26.624Z, 0xBBBB, 0359, 0.2744335
24-05-31, T00:11:26.750Z, 0xBBBB, 0360, 0.2744335
24-05-31, T00:11:26.871Z, 0xBBBB, 0361, 0.2744335
24-05-31, T00:11:26.997Z, 0xBBBB, 0362, 0.2744335
24-05-31, T00:11:27.114Z, 0xBBBB, 0363, 0.2744335
24-05-31, T00:11:27.240Z, 0xBBBB, 0364, 0.2744335
24-05-31, T00:11:27.361Z, 0xBBBB, 0365, 0.2744335
24-05-31, T00:11:27.487Z, 0xBBBB, 0366, 0.2744335
24-05-31, T00:11:27.608Z, 0xBBBB, 0367, 0.2744335
24-05-31, T00:11:27.734Z, 0xBBBB, 0368, 0.2744335
24-05-31, T00:11:27.855Z, 0xBBBB, 0369, 0.2744335
24-05-31, T00:11:31.914Z, 0xBBBB, 0371, 0.2744335
24-05-31, T00:11:32.032Z, 0xBBBB, 0372, 0.2744335
24-05-31, T00:11:32.157Z, 0xBBBB, 0373, 0.2744335
24-05-31, T00:11:32.404Z, 0xBBBB, 0375, 0.2744335
24-05-31, T00:11:32.526Z, 0xBBBB, 0376, 0.2744335
24-05-31, T00:11:32.651Z, 0xBBBB, 0377, 0.2744335
24-05-31, T00:11:38.687Z, 0xBBBB, 0380, 0.2744335
24-05-31, T00:11:38.808Z, 0xBBBB, 0381, 0.2744335
24-05-31, T00:11:38.934Z, 0xBBBB, 0382, 0.2744335
